1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,2101WNBLLS465RI,110071715844,NOBLE OIL SERVICES INC.,4605 RICHLYNN DR,BELCAMP,HARFORD,MD,21017,,,39.476640,-76.233961,,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,423930,,,,,1324222546792,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.030,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.702,0.000,0.000,0.000,0.000,0.000,0.000,0.702,0.000,0.000,3615.428,0.000,0.000,3615.428,0.000,0.000,0.000,0.000,0.000,0.000,0.935,0.000,0.000,0.935,0.000,3617.064,0.755,0.000,0.000,0.053,0.702,0.000,0.000,0.000,0.000,3615.428,0.000,0.935,3617.118,,PRODUCTION,0.120
2024,21230STHRN1620B,110000870914,SOUTHERN GALVANIZING CO,1620 BUSH ST,BALTIMORE,BALTIMORE (CITY),MD,21230,,,39.274244,-76.632616,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222620546,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11090.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11090.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11090.000,11090.000,0.000,0.000,0.000,11090.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11090.000,,PRODUCTION,1.000
2024,20794WMTBR2112M,110069998596,WM. T. BURNETT & CO.,2112 MONTEVIDEO RD,JESSUP,ANNE ARUNDEL,MD,20794,,,39.161873,-76.765151,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222939353,"Tris(1,3-dichloro-2-propyl) phosphate",NO,0013674878,13674-87-8,189563,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,,ACTIVITY,0.900
2024,21226MRYLN331CH,110008424936,MARYLAND CHEMICAL CO INC,3310 CHILDS ST,BALTIMORE,BALTIMORE,MD,21226,,,39.237249,-76.587739,,NA,,MARYLAND CHEMICAL CO INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222588749,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,20735KRBYR5401K,110001768891,KIRBY ROAD READY MIX CONCRETE,5401 KIRBY RD,CLINTON,PRINCE GEORGE'S,MD,20735,,,38.780998,-76.917661,,HOLCIM PARTICIPATIONS (US) INC,081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD.,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222797755,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.011,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.022,0.000,0.000,0.000,0.000,10.500,0.000,0.000,0.000,10.522,,PRODUCTION,1.300
2024,21740NDPNDSECUR,110000340408,HOLCIM(US) INC.,1260 SECURITY RD,HAGERSTOWN,WASHINGTON,MD,21742,,,39.650032,-77.689572,,HOLCIM PARTICIPATIONS (US) INC,081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324223044809,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,3.450,75.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.120,0.000,0.000,79.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.120,,PRODUCTION,0.760
2024,21222TNMCC2300E,110000339820,TNEMEC CO INC,2300 EDGEWATER AVE,BALTIMORE,BALTIMORE (CITY),MD,21222,,,39.261900,-76.535417,,TNEMEC CO INC,077410538,TNEMEC CO INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222732176,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.000,0.000,0.000,96.000,0.000,0.000,0.000,0.000,5387.000,0.000,0.000,0.000,5483.000,,PRODUCTION,1.180
2024,2064WSMLPL19NMA,110071071804,SMO LA PLATA PLANT,109 N MAPLE AVE,LA PLATA,CHARLES,MD,20646,,,38.531433,-76.976075,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,454310,,,,,,1324223088028,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21076LTSPC1415M,110037142776,ELITE SPICE INC.,1415 MAGELLAN DR,HANOVER,ANNE ARUNDEL,MD,21076,,,39.175906,-76.715993,,ELITE SPICE INC,182893370,ELITE SPICE INC,NA,,NA,NO,311,Food,,,,,,,311942,,,,,,1324223155476,Ethylene oxide,NO,0000075218,75-21-8,5405,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,37.000,109.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.000,0.000,0.000,146.000,0.000,0.000,0.000,0.000,0.000,0.000,30000.000,0.000,30146.000,,PRODUCTION,1.000
2024,21853HDSNFUSRTE,110000585251,MOUNTAIRE FARMS INC-PRINCESS ANNE FEED MILL,30607 REVELS NECK RD,WESTOVER,SOMERSET,MD,21871,,,38.152899,-75.692306,,MOUNTAIRE FARMS INC,091812669,MOUNTAIRE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222449629,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,2106WSMGLN74BAL,110071071805,SMO GLEN BURNIE PLANT,7400 BALTIMORE ANNAPOLIS BLVD,GLEN BURNIE,ANNE ARUNDEL,MD,21061,,,39.170012,-76.630366,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223097205,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21226CTGPT2201S,110019893329,CITGO PETROLEUM CORP,2201 SOUTHPORT AVE,BALTIMORE,BALTIMORE (CITY),MD,21226,,,39.229478,-76.568788,,PDV HOLDING INC.,119272531,PDV HOLDING INC,PDVSA PETROLEOS S.A.,885354373,PDVSA PETROLEOS SA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222771949,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,181.000,0.000,189.000,,PRODUCTION,0.860
2024,21230SHRWN2325H,110000340131,SHERWIN-WILLIAMS CO,2325 HOLLINS FERRY RD,BALTIMORE,BALTIMORE (CITY),MD,21230,,,39.263753,-76.642670,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223129115,Sodium nitrite,NO,0007632000,7632-00-0,152058,NO,TRI,NO,Individually-listed compounds that contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,2103WBYNNS16ALT,110043326479,BEYNON SPORTS SURFACES,16 ALT RD,HUNT VALLEY,BALTIMORE,MD,21030,,,39.481660,-76.646073,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222559902,"Toluene-2,6-diisocyanate",NO,0000091087,91-08-7,13243,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,PRODUCTION,0.840
2024,21017NWNGC4611M,110037142758,PROFORM FINISHING PRODUCTS - BELCAMP,4611 MERCEDES DR,BELCAMP,HARFORD,MD,21017,,,39.479067,-76.227460,,SPANGLER COS INC,055165518,SPANGLER COS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327420,,,,,,1324222574218,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.720,0.000,0.000,0.000,0.000,0.000,0.000,54.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.720,55.020,0.000,0.000,0.300,54.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.020,,PRODUCTION,1.030
2024,20623SDPRT9CMMR,110042010098,U.S. DHS FLETC CHELTENHAM MD,9000 COMMO RD,CHELTENHAM,PRINCE GEORGE'S,MD,20623,,,38.746302,-76.846527,,NA,,US DEPARTMENT OF HOMELAND SECURITY,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222565982,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.040,0.000,0.000,0.000,0.000,0.000,69.040,0.000,17116.470,0.000,0.000,0.000,17116.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17185.510,69.040,0.000,0.000,0.000,69.040,0.000,0.000,0.000,0.000,17116.470,0.000,0.000,17185.510,,ACTIVITY,1.460
2024,2162WDXNVL365HA,110071498448,DIXON VALVE & COUPLING CO,365 HAACKE DR.,CHESTERTOWN,KENT,MD,21620,,,39.229002,-76.069845,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332912,332911,332919,,,,1324222771305,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,664.176,0.000,0.000,0.000,664.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,664.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,664.176,0.000,0.000,664.176,,PRODUCTION,1.000
2024,21226CHMTL711PI,110000867036,VIBRANTZ SPECIALTY PRODUCTS LLC,610 PITTMAN RD,BALTIMORE,ANNE ARUNDEL,MD,21226,,,39.194777,-76.564171,,VIBRANTZ TECHNOLOGIES INC,080520213,VIBRANTZ TECHNOLOGIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1324223034556,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,8.001,0.000,0.000,0.001,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,8.001,,PRODUCTION,0.850
2024,2174WSCHST1SHER,110062900124,SCHUSTER CONCRETE READY MIX LLC-SHERMAN AVE,1000 SHERMAN AVE,HAGERSTOWN,WASHINGTON,MD,21740,,,39.630587,-77.738591,,SCHUSTER CONCRETE READY MIX LLC,NA,SCHUSTER CONCRETE READY MIX LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222431227,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21801PRDNCZIONC,110009684010,PERDUE AGRIBUSINESS LLC - SALISBURY MD,6906 ZION CHURCH RD,SALISBURY,WICOMICO,MD,21804,,,38.381856,-75.526028,,PERDUE FARMS INC,022666820,PERDUE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311224,311225,311119,,,,1324222868174,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21740NDPNDSECUR,110000340408,HOLCIM(US) INC.,1260 SECURITY RD,HAGERSTOWN,WASHINGTON,MD,21742,,,39.650032,-77.689572,,HOLCIM PARTICIPATIONS (US) INC,081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324223044785,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,21.910,32.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,0.000,0.000,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,,PRODUCTION,0.760
2024,21795PSNCH16414,110000340523,ENGINEERED POLYMER SOLUTIONS INC.,16414 INDUSTRIAL LN,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.597371,-77.800568,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223087091,Acrylic acid,NO,0000079107,79-10-7,7617,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3149.000,0.000,3149.000,0.000,3149.000,122.000,0.000,0.000,122.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3149.000,3271.000,,PRODUCTION,1.280
2024,21237BLTMR7110Q,110000340159,GALVCO MARYLAND LLC,7110 QUAD AVE,BALTIMORE,BALTIMORE (CITY),MD,21237,,,39.305376,-76.517772,,GALVCO MARYLAND LLC,939583535,GALVCO MARYLAND LLC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324223136375,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2043.000,0.000,2043.000,0.000,0.000,0.000,0.000,74404.000,74404.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76447.000,2067.000,0.000,0.000,24.000,0.000,2043.000,0.000,0.000,0.000,74404.000,0.000,0.000,76471.000,,PRODUCTION,1.000
2024,21830LNGLFOLDRA,110056012826,LONG LIFE TREATED WOOD INC,8150 OLD RAILROAD RD,HEBRON,WICOMICO,MD,21830,,,38.422498,-75.697375,,NA,,NA,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222693830,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
